,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,logprobs_json,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
2216,916,True,True,17164786,14736323,"17,164,786+14,736,323=",12,0,"31,901,109","[{""token"": ""31"", ""logprob"": -3.2929079e-06, ""top_5_logprobs"": [{""token"": ""31"", ""logprob"": -3.2929079e-06}, {""token"": "" "", ""logprob"": -13.744388}, {""token"": ""32"", ""logprob"": -13.970311}, {""token"": ""$"", ""logprob"": -14.98449}, {""token"": ""3"", ""logprob"": -15.116677}]}, {""token"": "","", ""logprob"": -2.1008714e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.1008714e-06}, {""token"": ""."", ""logprob"": -13.571997}, {""token"": "" "", ""logprob"": -14.650099}, {""token"": "" ,"", ""logprob"": -15.810329}, {""token"": "",,"", ""logprob"": -16.673862}]}, {""token"": ""901"", ""logprob"": -1.0280384e-06, ""top_5_logprobs"": [{""token"": ""901"", ""logprob"": -1.0280384e-06}, {""token"": "" "", ""logprob"": -13.973645}, {""token"": ""90"", ""logprob"": -17.11053}, {""token"": ""9"", ""logprob"": -17.71864}, {""token"": ""891"", ""logprob"": -18.16643}]}, {""token"": "","", ""logprob"": -7.89631e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -7.89631e-07}, {""token"": ""."", ""logprob"": -15.093917}, {""token"": ""109"", ""logprob"": -15.340997}, {""token"": ""0"", ""logprob"": -16.323614}, {""token"": "" ,"", ""logprob"": -16.68503}]}, {""token"": ""109"", ""logprob"": -5.6769813e-06, ""top_5_logprobs"": [{""token"": ""109"", ""logprob"": -5.6769813e-06}, {""token"": ""108"", ""logprob"": -13.709799}, {""token"": "" "", ""logprob"": -13.878918}, {""token"": ""1"", ""logprob"": -14.097027}, {""token"": ""107"", ""logprob"": -14.360056}]}]",247,5,"62976557+17438735=80415292,12738590+83142079=95880669,55081441+19746393=74827834,22390281+50903983=73294264,21299787+17333235=38633022,16287368+82356613=98643981,45270610+40941143=86211753,21802779+17786873=39589652",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2217,917,True,True,77529389,86008613,"77,529,389+86,008,613=",12,0,"163,538,002","[{""token"": ""163"", ""logprob"": -1.2590794e-05, ""top_5_logprobs"": [{""token"": ""163"", ""logprob"": -1.2590794e-05}, {""token"": "" "", ""logprob"": -11.9680605}, {""token"": ""162"", ""logprob"": -13.319655}, {""token"": ""173"", ""logprob"": -14.265746}, {""token"": ""16"", ""logprob"": -14.822553}]}, {""token"": "","", ""logprob"": -1.6643718e-05, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.6643718e-05}, {""token"": ""."", ""logprob"": -11.974204}, {""token"": ""536"", ""logprob"": -12.929721}, {""token"": "" ,"", ""logprob"": -13.375325}, {""token"": "" "", ""logprob"": -13.549079}]}, {""token"": ""538"", ""logprob"": -0.008439164, ""top_5_logprobs"": [{""token"": ""538"", ""logprob"": -0.008439164}, {""token"": ""537"", ""logprob"": -4.7805204}, {""token"": ""536"", ""logprob"": -12.091058}, {""token"": ""539"", ""logprob"": -12.503743}, {""token"": ""548"", ""logprob"": -15.224711}]}, {""token"": "","", ""logprob"": -2.9352968e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.9352968e-06}, {""token"": ""."", ""logprob"": -13.800395}, {""token"": ""0"", ""logprob"": -14.290528}, {""token"": "",,"", ""logprob"": -14.409812}, {""token"": "" ,"", ""logprob"": -16.73987}]}, {""token"": ""002"", ""logprob"": -4.365741e-06, ""top_5_logprobs"": [{""token"": ""002"", ""logprob"": -4.365741e-06}, {""token"": ""001"", ""logprob"": -13.22795}, {""token"": ""992"", ""logprob"": -14.254867}, {""token"": ""902"", ""logprob"": -14.44877}, {""token"": ""602"", ""logprob"": -15.4464655}]}]",247,5,"74836345+85732096=160568441,63524180+52371432=115895612,88313972+21007953=109321925,96634562+71153339=167787901,73525925+26893041=100418966,92420379+19421668=111842047,89300207+16043557=105343764,76046787+66317875=142364662",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2218,918,True,True,2355244,492220486,"2,355,244+492,220,486=",12,0,"494,575,730","[{""token"": ""494"", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": ""494"", ""logprob"": -3.1281633e-07}, {""token"": "" "", ""logprob"": -15.218538}, {""token"": ""495"", ""logprob"": -17.54276}, {""token"": ""$"", ""logprob"": -18.274254}, {""token"": ""\\"", ""logprob"": -18.668402}]}, {""token"": "","", ""logprob"": -1.0564331e-05, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.0564331e-05}, {""token"": ""."", ""logprob"": -12.353269}, {""token"": ""575"", ""logprob"": -13.503739}, {""token"": "" "", ""logprob"": -13.507915}, {""token"": ""775"", ""logprob"": -14.045045}]}, {""token"": ""575"", ""logprob"": -6.869018e-06, ""top_5_logprobs"": [{""token"": ""575"", ""logprob"": -6.869018e-06}, {""token"": "" "", ""logprob"": -12.5256815}, {""token"": ""576"", ""logprob"": -13.262834}, {""token"": ""585"", ""logprob"": -15.013984}, {""token"": ""675"", ""logprob"": -15.161824}]}, {""token"": "","", ""logprob"": -1.147242e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.147242e-06}, {""token"": ""730"", ""logprob"": -14.256326}, {""token"": ""731"", ""logprob"": -16.10225}, {""token"": ""."", ""logprob"": -16.126953}, {""token"": "" ,"", ""logprob"": -16.385715}]}, {""token"": ""730"", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": ""730"", ""logprob"": -2.4584822e-06}, {""token"": ""729"", ""logprob"": -14.618424}, {""token"": ""731"", ""logprob"": -14.791013}, {""token"": "" "", ""logprob"": -14.800612}, {""token"": ""630"", ""logprob"": -15.236356}]}]",247,5,"862376430+7746499=870122929,485291539+7952223=493243762,611777516+1937557=613715073,737886059+9431396=747317455,174275846+8690872=182966718,697817217+8225231=706042448,679085943+3018380=682104323,476287896+7286704=483574600",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2219,919,True,True,389605133,4140955,"389,605,133+4,140,955=",12,0,"393,746,088","[{""token"": ""393"", ""logprob"": -3.2929079e-06, ""top_5_logprobs"": [{""token"": ""393"", ""logprob"": -3.2929079e-06}, {""token"": "" "", ""logprob"": -13.677922}, {""token"": ""293"", ""logprob"": -14.775723}, {""token"": ""   "", ""logprob"": -14.880982}, {""token"": ""$"", ""logprob"": -15.743363}]}, {""token"": "","", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.6968896e-06}, {""token"": ""."", ""logprob"": -13.990521}, {""token"": ""745"", ""logprob"": -14.11766}, {""token"": ""746"", ""logprob"": -14.848725}, {""token"": "" "", ""logprob"": -14.850795}]}, {""token"": ""746"", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": ""746"", ""logprob"": -1.9361265e-07}, {""token"": ""745"", ""logprob"": -16.627153}, {""token"": "" "", ""logprob"": -17.296825}, {""token"": ""747"", ""logprob"": -18.787962}, {""token"": ""766"", ""logprob"": -19.45582}]}, {""token"": "","", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.1281633e-07}, {""token"": ""."", ""logprob"": -16.405077}, {""token"": "" ,"", ""logprob"": -16.960617}, {""token"": ""8"", ""logprob"": -16.989288}, {""token"": ""0"", ""logprob"": -17.723558}]}, {""token"": ""088"", ""logprob"": -9.849109e-06, ""top_5_logprobs"": [{""token"": ""088"", ""logprob"": -9.849109e-06}, {""token"": ""087"", ""logprob"": -13.345573}, {""token"": ""089"", ""logprob"": -13.403189}, {""token"": ""88"", ""logprob"": -13.434229}, {""token"": ""888"", ""logprob"": -13.928476}]}]",247,5,"1948328+764288472=766236800,4821407+864040862=868862269,4870653+534229638=539100291,2891279+745129202=748020481,2678845+542159608=544838453,6185076+179561644=185746720,7100726+346189051=353289777,8331605+716957134=725288739",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2220,920,True,True,28147584,302794329,"28,147,584+302,794,329=",12,0,"330,941,913","[{""token"": ""330"", ""logprob"": -6.146429e-05, ""top_5_logprobs"": [{""token"": ""330"", ""logprob"": -6.146429e-05}, {""token"": ""331"", ""logprob"": -9.780321}, {""token"": "" "", ""logprob"": -12.432295}, {""token"": ""   "", ""logprob"": -15.747695}, {""token"": ""$"", ""logprob"": -16.17626}]}, {""token"": "","", ""logprob"": -1.50940705e-05, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.50940705e-05}, {""token"": ""941"", ""logprob"": -11.444601}, {""token"": ""."", ""logprob"": -13.87904}, {""token"": ""940"", ""logprob"": -14.094717}, {""token"": ""942"", ""logprob"": -14.175028}]}, {""token"": ""941"", ""logprob"": -4.604148e-06, ""top_5_logprobs"": [{""token"": ""941"", ""logprob"": -4.604148e-06}, {""token"": ""94"", ""logprob"": -13.137174}, {""token"": ""942"", ""logprob"": -13.640304}, {""token"": "" "", ""logprob"": -14.333205}, {""token"": ""9"", ""logprob"": -15.628692}]}, {""token"": "","", ""logprob"": -4.3202e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -4.3202e-07}, {""token"": ""913"", ""logprob"": -15.827303}, {""token"": ""."", ""logprob"": -15.986143}, {""token"": "" ,"", ""logprob"": -16.211958}, {""token"": ""9"", ""logprob"": -16.707588}]}, {""token"": ""913"", ""logprob"": -9.0883464e-07, ""top_5_logprobs"": [{""token"": ""913"", ""logprob"": -9.0883464e-07}, {""token"": ""912"", ""logprob"": -15.088902}, {""token"": ""914"", ""logprob"": -15.457416}, {""token"": ""813"", ""logprob"": -16.795958}, {""token"": ""713"", ""logprob"": -17.13391}]}]",247,5,"822955657+40744144=863699801,532239982+35145773=567385755,132378402+28980082=161358484,804384261+23241998=827626259,959499882+15521467=975021349,791957840+40777834=832735674,240695490+27512404=268207894,521875595+37906335=559781930",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2221,921,True,True,930732381,16098366,"930,732,381+16,098,366=",12,0,"946,830,747","[{""token"": ""946"", ""logprob"": -1.0280384e-06, ""top_5_logprobs"": [{""token"": ""946"", ""logprob"": -1.0280384e-06}, {""token"": "" "", ""logprob"": -14.112918}, {""token"": ""{"", ""logprob"": -17.051449}, {""token"": ""$"", ""logprob"": -17.524128}, {""token"": ""   "", ""logprob"": -17.740925}]}, {""token"": "","", ""logprob"": -3.888926e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.888926e-06}, {""token"": ""."", ""logprob"": -13.396227}, {""token"": "" "", ""logprob"": -13.560242}, {""token"": "" ,"", ""logprob"": -15.503017}, {""token"": ""830"", ""logprob"": -15.947954}]}, {""token"": ""830"", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": ""830"", ""logprob"": -2.4584822e-06}, {""token"": ""831"", ""logprob"": -13.9702215}, {""token"": ""930"", ""logprob"": -14.732062}, {""token"": ""820"", ""logprob"": -15.237742}, {""token"": "" "", ""logprob"": -15.266156}]}, {""token"": "","", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.1281633e-07}, {""token"": "" ,"", ""logprob"": -16.392406}, {""token"": ""."", ""logprob"": -16.601719}, {""token"": "" "", ""logprob"": -17.28546}, {""token"": "",,"", ""logprob"": -17.853275}]}, {""token"": ""747"", ""logprob"": -2.1008714e-06, ""top_5_logprobs"": [{""token"": ""747"", ""logprob"": -2.1008714e-06}, {""token"": ""748"", ""logprob"": -14.265459}, {""token"": ""749"", ""logprob"": -15.389172}, {""token"": "" "", ""logprob"": -15.614639}, {""token"": ""746"", ""logprob"": -15.673046}]}]",247,5,"15899250+287058541=302957791,65587693+868536868=934124561,35809151+146065265=181874416,36189265+455649206=491838471,19561674+910380074=929941748,82677354+445459763=528137117,36757605+841426758=878184363,59644405+724959278=784603683",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2222,922,True,True,383912216,138403250,"383,912,216+138,403,250=",12,0,"522,315,466","[{""token"": ""522"", ""logprob"": -7.822647e-06, ""top_5_logprobs"": [{""token"": ""522"", ""logprob"": -7.822647e-06}, {""token"": "" "", ""logprob"": -12.538324}, {""token"": ""$"", ""logprob"": -13.549803}, {""token"": ""521"", ""logprob"": -14.701511}, {""token"": ""622"", ""logprob"": -14.881931}]}, {""token"": "","", ""logprob"": -4.246537e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -4.246537e-06}, {""token"": ""."", ""logprob"": -13.295183}, {""token"": ""315"", ""logprob"": -13.360962}, {""token"": "" "", ""logprob"": -15.1736965}, {""token"": "" ,"", ""logprob"": -15.730434}]}, {""token"": ""315"", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": ""315"", ""logprob"": -3.1281633e-07}, {""token"": "" "", ""logprob"": -15.223726}, {""token"": ""316"", ""logprob"": -17.438337}, {""token"": ""215"", ""logprob"": -18.292646}, {""token"": ""305"", ""logprob"": -18.555136}]}, {""token"": "","", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.9361265e-07}, {""token"": ""."", ""logprob"": -15.815342}, {""token"": "",,"", ""logprob"": -17.466135}, {""token"": ""0"", ""logprob"": -17.475187}, {""token"": "" ,"", ""logprob"": -17.894604}]}, {""token"": ""466"", ""logprob"": -1.2664457e-06, ""top_5_logprobs"": [{""token"": ""466"", ""logprob"": -1.2664457e-06}, {""token"": ""467"", ""logprob"": -14.580369}, {""token"": ""465"", ""logprob"": -15.118573}, {""token"": ""566"", ""logprob"": -16.249428}, {""token"": ""464"", ""logprob"": -16.53779}]}]",247,5,"272878150+332917790=605795940,422217318+127986903=550204221,136934570+785379057=922313627,582437015+387444168=969881183,275853612+359192724=635046336,206144922+357162718=563307640,203697498+763177569=966875067,111637051+820437238=932074289",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2223,923,True,True,8659348,1046218,"8,659,348+1,046,218=",12,0,"9,705,566","[{""token"": ""9"", ""logprob"": -2.3392786e-06, ""top_5_logprobs"": [{""token"": ""9"", ""logprob"": -2.3392786e-06}, {""token"": "" "", ""logprob"": -13.0365505}, {""token"": ""$"", ""logprob"": -17.430758}, {""token"": ""967"", ""logprob"": -17.720366}, {""token"": ""969"", ""logprob"": -17.899397}]}, {""token"": "","", ""logprob"": -1.8624639e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.8624639e-06}, {""token"": ""."", ""logprob"": -13.393158}, {""token"": "" "", ""logprob"": -15.404184}, {""token"": "" ,"", ""logprob"": -16.45612}, {""token"": "",,"", ""logprob"": -17.37712}]}, {""token"": ""705"", ""logprob"": 0.0, ""top_5_logprobs"": [{""token"": ""705"", ""logprob"": 0.0}, {""token"": "" "", ""logprob"": -17.22719}, {""token"": ""7"", ""logprob"": -17.866625}, {""token"": ""70"", ""logprob"": -17.992361}, {""token"": ""715"", ""logprob"": -18.123465}]}, {""token"": "","", ""logprob"": -3.650519e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.650519e-06}, {""token"": ""566"", ""logprob"": -13.254482}, {""token"": ""."", ""logprob"": -14.39002}, {""token"": "" "", ""logprob"": -14.561621}, {""token"": "",,"", ""logprob"": -15.073322}]}, {""token"": ""566"", ""logprob"": -4.604148e-06, ""top_5_logprobs"": [{""token"": ""566"", ""logprob"": -4.604148e-06}, {""token"": ""567"", ""logprob"": -13.748858}, {""token"": ""565"", ""logprob"": -14.191829}, {""token"": "" "", ""logprob"": -14.301785}, {""token"": ""556"", ""logprob"": -14.6440115}]}]",247,5,"1641869+3482379=5124248,8754650+1204192=9958842,4503300+3127164=7630464,1967293+2138652=4105945,4185197+3338621=7523818,2540728+7404723=9945451,3746371+5660243=9406614,1217945+8635872=9853817",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2224,924,True,True,7496849,9866502,"7,496,849+9,866,502=",12,0,"17,363,351","[{""token"": ""17"", ""logprob"": -1.504853e-06, ""top_5_logprobs"": [{""token"": ""17"", ""logprob"": -1.504853e-06}, {""token"": "" "", ""logprob"": -14.009285}, {""token"": ""1"", ""logprob"": -15.528629}, {""token"": ""173"", ""logprob"": -16.368786}, {""token"": ""18"", ""logprob"": -16.790606}]}, {""token"": "","", ""logprob"": -1.2664457e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.2664457e-06}, {""token"": ""."", ""logprob"": -14.050315}, {""token"": "" "", ""logprob"": -15.10069}, {""token"": "" ,"", ""logprob"": -17.134546}, {""token"": "",,"", ""logprob"": -17.814001}]}, {""token"": ""363"", ""logprob"": -1.7432603e-06, ""top_5_logprobs"": [{""token"": ""363"", ""logprob"": -1.7432603e-06}, {""token"": "" "", ""logprob"": -14.151606}, {""token"": ""364"", ""logprob"": -15.4358635}, {""token"": ""362"", ""logprob"": -15.886715}, {""token"": ""353"", ""logprob"": -16.190454}]}, {""token"": "","", ""logprob"": -2.220075e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.220075e-06}, {""token"": ""351"", ""logprob"": -13.865133}, {""token"": ""350"", ""logprob"": -14.501942}, {""token"": ""."", ""logprob"": -15.128136}, {""token"": ""352"", ""logprob"": -15.939898}]}, {""token"": ""351"", ""logprob"": -1.3663626e-05, ""top_5_logprobs"": [{""token"": ""351"", ""logprob"": -1.3663626e-05}, {""token"": ""35"", ""logprob"": -12.277136}, {""token"": ""350"", ""logprob"": -12.987715}, {""token"": "" "", ""logprob"": -13.010475}, {""token"": ""352"", ""logprob"": -13.245441}]}]",247,5,"8955789+5438248=14394037,3204351+8064702=11269053,8355362+8433151=16788513,8750287+7140919=15891206,8349298+4387313=12736611,9648073+6491132=16139205,6174859+6967470=13142329,9213214+3395851=12609065",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2225,925,True,True,7420014,23566108,"7,420,014+23,566,108=",12,0,"30,986,122","[{""token"": ""30"", ""logprob"": -0.040202726, ""top_5_logprobs"": [{""token"": ""30"", ""logprob"": -0.040202726}, {""token"": ""31"", ""logprob"": -3.2338843}, {""token"": ""3"", ""logprob"": -14.815851}, {""token"": ""29"", ""logprob"": -15.516711}, {""token"": "" "", ""logprob"": -16.191998}]}, {""token"": "","", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.4584822e-06}, {""token"": ""."", ""logprob"": -13.190522}, {""token"": "" "", ""logprob"": -14.806693}, {""token"": "" ,"", ""logprob"": -15.956677}, {""token"": "",,"", ""logprob"": -17.050587}]}, {""token"": ""986"", ""logprob"": -1.0280384e-06, ""top_5_logprobs"": [{""token"": ""986"", ""logprob"": -1.0280384e-06}, {""token"": "" "", ""logprob"": -14.533275}, {""token"": ""987"", ""logprob"": -15.510291}, {""token"": ""996"", ""logprob"": -17.103031}, {""token"": ""988"", ""logprob"": -17.117813}]}, {""token"": "","", ""logprob"": -4.3202e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -4.3202e-07}, {""token"": ""."", ""logprob"": -15.796785}, {""token"": ""122"", ""logprob"": -16.604113}, {""token"": "" "", ""logprob"": -17.704927}, {""token"": "",,"", ""logprob"": -18.065884}]}, {""token"": ""122"", ""logprob"": -1.1756368e-05, ""top_5_logprobs"": [{""token"": ""122"", ""logprob"": -1.1756368e-05}, {""token"": ""123"", ""logprob"": -12.289164}, {""token"": ""112"", ""logprob"": -13.678896}, {""token"": "" "", ""logprob"": -13.682293}, {""token"": ""121"", ""logprob"": -13.703238}]}]",247,5,"61380171+6817066=68197237,34150781+2189802=36340583,11299021+7306743=18605764,22422464+8223335=30645799,53186110+5373943=58560053,21555485+5509564=27065049,29454964+7254251=36709215,55117842+7373140=62490982",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2226,926,True,True,85816416,5869710,"85,816,416+5,869,710=",12,0,"91,686,126","[{""token"": ""91"", ""logprob"": -1.504853e-06, ""top_5_logprobs"": [{""token"": ""91"", ""logprob"": -1.504853e-06}, {""token"": "" "", ""logprob"": -13.890905}, {""token"": ""90"", ""logprob"": -15.95216}, {""token"": ""   "", ""logprob"": -16.361298}, {""token"": ""\t"", ""logprob"": -16.891918}]}, {""token"": "","", ""logprob"": -3.650519e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.650519e-06}, {""token"": ""."", ""logprob"": -13.248926}, {""token"": "" "", ""logprob"": -13.385761}, {""token"": "" ,"", ""logprob"": -15.403868}, {""token"": "",,"", ""logprob"": -17.064713}]}, {""token"": ""686"", ""logprob"": -1.5570886e-05, ""top_5_logprobs"": [{""token"": ""686"", ""logprob"": -1.5570886e-05}, {""token"": "" "", ""logprob"": -11.472637}, {""token"": ""687"", ""logprob"": -14.054972}, {""token"": ""685"", ""logprob"": -14.05884}, {""token"": ""586"", ""logprob"": -14.594473}]}, {""token"": "","", ""logprob"": -5.5122365e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -5.5122365e-07}, {""token"": ""."", ""logprob"": -15.473929}, {""token"": "" ,"", ""logprob"": -16.783747}, {""token"": ""0"", ""logprob"": -16.890825}, {""token"": "",,"", ""logprob"": -16.940605}]}, {""token"": ""126"", ""logprob"": -6.6306106e-06, ""top_5_logprobs"": [{""token"": ""126"", ""logprob"": -6.6306106e-06}, {""token"": ""127"", ""logprob"": -13.021039}, {""token"": "" "", ""logprob"": -13.373111}, {""token"": ""125"", ""logprob"": -14.075099}, {""token"": ""128"", ""logprob"": -14.902047}]}]",247,5,"7902456+81132725=89035181,7841347+17461581=25302928,3664402+58790566=62454968,1019758+60366506=61386264,4750858+14682777=19433635,5265138+48548392=53813530,5414756+49229888=54644644,1665263+38630711=40295974",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
