,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
2601,81,False,False,1677324,7514842,167foo732foo4+751foo484foo2=,12,0,918foo216foo6,58,5,6072479+3682092=9754571,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2602,82,False,False,8842593,12036159,884foo259foo3+120foo361foo59=,12,0,"1,004foo620foo62",58,7,8942027+35121164=44063191,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2603,83,False,False,8202333,472019863,820foo233foo3+472foo019foo863=,12,0,1292foo252foo866,58,6,5463718+859327853=864791571,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2604,84,False,False,45909767,8780671,459foo097foo67+878foo067foo1=,12,0,"1,337foo164foo68",58,7,88747090+3371903=92118993,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2605,85,False,False,40185932,43182335,401foo859foo32+431foo823foo35=,12,0,833foo682foo67,58,5,41007347+96861481=137868828,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2606,86,False,False,96811155,407867638,968foo111foo55+407foo867foo638=,12,0,1375foo978foo693,58,6,27107017+595307475=622414492,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2607,87,False,False,592955730,7719228,592foo955foo730+771foo922foo8=,12,0,"1,364foo877foo738",58,7,747075506+7523657=754599163,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2608,88,False,False,596780670,95328802,596foo780foo670+953foo288foo02=,12,0,"1,549foo068foo672",58,7,668475319+74235979=742711298,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2609,89,False,False,752752744,328244045,752foo752foo744+328foo244foo045=,12,0,1080foo996foo789,60,6,913779570+678445292=1592224862,gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,1,0,1
2610,0,False,False,2307350,6058422,230foo735foo0+605foo842foo2=,12,0,835foo577foo2,85,5,"1591489+1771307=3362796,3327240+1622211=4949451",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2611,1,False,False,7778640,14016227,777foo864foo0+140foo162foo27=,12,0,917foo026foo27,85,5,"6741341+27336233=34077574,8750598+92585751=101336349",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2612,2,False,False,9482500,964332763,948foo250foo0+964foo332foo763=,12,0,1912foo582foo763,85,6,"9108780+350040172=359148952,6697153+138065232=144762385",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2613,3,False,False,51629751,1711633,516foo297foo51+171foo163foo3=,12,0,687foo460foo54,85,5,"71466778+2912413=74379191,76583382+3693125=80276507",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2614,4,False,False,57713793,81530413,577foo137foo93+815foo304foo13=,12,0,1392foo441foo6,85,6,"43907337+29712317=73619654,71879765+92854755=164734520",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2615,5,False,False,10841276,608537036,108foo412foo76+608foo537foo036=,12,0,717foo949foo112,85,5,"86496753+281432826=367929579,12349133+117470387=129819520",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2616,6,False,False,201260781,7489051,201foo260foo781+748foo905foo1=,12,0,949foo165foo782,85,5,"974351912+2843960=977195872,583269594+7527559=590797153",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2617,7,False,False,580528087,15255626,580foo528foo087+152foo556foo26=,12,0,732foo084foo313,85,5,"270005636+43758442=313764078,757489463+36258305=793747768",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2618,8,False,False,391577960,272373856,391foo577foo960+272foo373foo856=,12,0,663foo951foo816,87,5,"203257269+443536093=646793362,366154807+763097383=1129252190",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2619,9,False,False,5807401,2374360,580foo740foo1+237foo436foo0=,12,0,817foo176foo1,85,5,"3886336+4840519=8726855,7380554+6413406=13793960",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2620,10,False,False,3735601,78222315,373foo560foo1+782foo223foo15=,12,0,1155foo783foo16,85,6,"4986619+25695361=30681980,4085252+70601998=74687250",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2621,11,False,False,6612747,566641845,661foo274foo7+566foo641foo845=,12,0,1228foo916foo852,85,6,"6468761+302442309=308911070,7557926+566659524=574217450",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2622,12,False,False,42267863,8567869,422foo678foo63+856foo786foo9=,12,0,1279foo465foo72,85,6,"12469845+5598126=18067971,54728566+7491542=62220108",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2623,13,False,False,47695019,29774166,476foo950foo19+297foo741foo66=,12,0,773foo691foo85,85,5,"12379222+98944842=111324064,54572596+53869984=108442580",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2624,14,False,False,18614706,518722247,186foo147foo06+518foo722foo247=,12,0,704foo869foo253,85,5,"50473791+357292587=407766378,89176460+154065822=243242282",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2625,15,False,False,306492243,5719768,306foo492foo243+571foo976foo8=,12,0,878foo468foo851,85,5,"122291751+1663584=123955335,405605247+5718795=411324042",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2626,16,False,False,808630085,27532599,808foo630foo085+275foo325foo99=,12,0,"1,084foo956foo184",85,7,"439870705+88636469=528507174,439335722+21467198=460802920",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2627,17,False,False,430298470,694067915,430foo298foo470+694foo067foo915=,12,0,1124foo365foo385,87,6,"759135560+659749556=1418885116,342850479+609897752=952748231",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2628,18,False,False,7169254,6322530,716foo925foo4+632foo253foo0=,12,0,1348foo178foo4,85,6,"1353124+7599746=8952870,5221890+7055244=12277134",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2629,19,False,False,8572387,76470457,857foo238foo7+764foo704foo57=,12,0,1622foo943foo64,85,6,"5651409+51942618=57594027,5855056+85826552=91681608",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2630,20,False,False,4304231,377004109,430foo423foo1+377foo004foo109=,12,0,807foo427foo210,85,5,"5518636+462272780=467791416,6215726+621763728=627979454",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2631,21,False,False,92387097,3019679,923foo870foo97+301foo967foo9=,12,0,1225foo838foo06,85,6,"64370260+4695929=69066189,28362114+1165970=29528084",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2632,22,False,False,35295736,81720003,352foo957foo36+817foo200foo03=,12,0,"1,169foo157foo39",85,7,"19187603+78147719=97335322,54329891+98219945=152549836",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2633,23,False,False,31569348,923325852,315foo693foo48+923foo325foo852=,12,0,1239foo019foo900,85,6,"20505574+143375668=163881242,47084062+810473151=857557213",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2634,24,False,False,851153427,4266518,851foo153foo427+426foo651foo8=,12,0,1278foo804foo435,85,6,"438192840+6536845=444729685,668286416+4501663=672788079",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2635,25,False,False,910436316,79313778,910foo436foo316+793foo137foo78=,12,0,"1,703foo573foo394",85,7,"308576985+79900196=388477181,423716216+57760965=481477181",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2636,26,False,False,439288219,390148286,439foo288foo219+390foo148foo286=,12,0,829foo436foo505,85,5,"483178294+367894798=851073092,215997995+358107261=574105256",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2637,27,False,False,7859788,7979386,785foo978foo8+797foo938foo6=,12,0,1583foo917foo4,85,6,"7915348+3755273=11670621,2573176+1353515=3926691",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2638,28,False,False,5746685,74617405,574foo668foo5+746foo174foo05=,12,0,1320foo842foo10,85,6,"8976296+31405795=40382091,2795267+63582370=66377637",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2639,29,False,False,1227763,881768096,122foo776foo3+881foo768foo096=,12,0,1004foo544foo099,85,6,"1780033+705673890=707453923,7733991+354818585=362552576",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2640,30,False,False,28696832,1516385,286foo968foo32+151foo638foo5=,12,0,437foo606foo37,85,5,"86145840+8051076=94196916,58348693+9111098=67459791",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2641,31,False,False,86669258,60294542,866foo692foo58+602foo945foo42=,12,0,1468foo637foo100,85,6,"93190577+20558223=113748800,34211445+19381746=53593191",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2642,32,False,False,26269523,860417848,262foo695foo23+860foo417foo848=,12,0,1foo122foo113foo871,85,7,"33333515+206970314=240303829,93646189+107072679=200718868",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2643,33,False,False,288317111,6719702,288foo317foo111+671foo970foo2=,12,0,960foo287foo113,85,5,"980628224+6638009=987266233,501452775+4591549=506044324",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2644,34,False,False,375974393,17570295,375foo974foo393+175foo702foo95=,12,0,551foo677foo488,85,5,"301013149+87833653=388846802,531799565+29277255=561076820",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2645,35,False,False,702855193,392159457,702foo855foo193+392foo159foo457=,12,0,1094foo14foo650,87,6,"347247543+817671650=1164919193,107807235+120348149=228155384",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2646,36,False,False,8293063,5579292,829foo306foo3+557foo929foo2=,12,0,1386foo235foo5,85,6,"4372863+6960221=11333084,9604018+6749040=16353058",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2647,37,False,False,8677809,26959317,867foo780foo9+269foo593foo17=,12,0,1136foo374foo26,85,6,"2187187+88831351=91018538,2310290+78427808=80738098",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2648,38,False,False,9709796,498497748,970foo979foo6+498foo497foo748=,12,0,1foo469foo947foo54,85,7,"8434716+873768068=882202784,1179751+480369246=481548997",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2649,39,False,False,83954275,8324636,839foo542foo75+832foo463foo6=,12,0,"1,672foo006foo81",85,7,"86565680+1779455=88345135,35767442+5626018=41393460",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2650,40,False,False,84038950,59508035,840foo389foo50+595foo080foo35=,12,0,1435foo469foo85,85,6,"79020648+72254525=151275173,76244349+57172909=133417258",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2651,41,False,False,47706879,737397363,477foo068foo79+737foo397foo363=,12,0,"1,214foo465foo442",85,7,"56560600+123737009=180297609,45042024+142412053=187454077",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2652,42,False,False,975019769,8584821,975foo019foo769+858foo482foo1=,12,0,1833foo501foo770,85,6,"568523746+2000769=570524515,534208557+8099138=542307695",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2653,43,False,False,764100366,12205532,764foo100foo366+122foo055foo32=,12,0,886foo155foo398,85,5,"643814214+88118380=731932594,909327098+41776717=951103815",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2654,44,False,False,325038684,314311216,325foo038foo684+314foo311foo216=,12,0,639foo350foo900,85,5,"159433095+547300138=706733233,279042564+268174744=547217308",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2655,45,False,False,3626898,8897740,362foo689foo8+889foo774foo0=,12,0,1252foo463foo8,85,6,"3284763+5741497=9026260,6768685+4415737=11184422",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2656,46,False,False,3654384,90928948,365foo438foo4+909foo289foo48=,12,0,1foo274foo728foo2,85,7,"7554729+49308681=56863410,3920056+44828991=48749047",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2657,47,False,False,5215841,248222037,521foo584foo1+248foo222foo037=,12,0,769foo806foo038,85,5,"3613625+370777935=374391560,5389495+842073747=847463242",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2658,48,False,False,83213051,3277055,832foo130foo51+327foo705foo5=,12,0,1159foo836foo56,85,6,"88767267+4986040=93753307,12340596+2302082=14642678",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2659,49,False,False,97302597,72197177,973foo025foo97+721foo971foo77=,12,0,"1,695foo997foo74",85,7,"93037001+56863043=149900044,28799148+14095922=42895070",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2660,50,False,False,43522959,626053173,435foo229foo59+626foo053foo173=,12,0,1061foo282foo232,85,6,"49217907+374160669=423378576,24935627+672966926=697902553",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2661,51,False,False,810599385,6461223,810foo599foo385+646foo122foo3=,12,0,811foo245foo388,85,5,"183185645+1115750=184301395,273074170+4822163=277896333",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2662,52,False,False,368321110,61308300,368foo321foo110+613foo083foo00=,12,0,981foo404foo110,85,5,"316689475+24614772=341304247,555412191+63995560=619407751",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2663,53,False,False,347634465,156805150,347foo634foo465+156foo805foo150=,12,0,504foo439foo615,87,5,"226011341+987955479=1213966820,409531973+174837054=584369027",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2664,54,False,False,8980889,7917286,898foo088foo9+791foo728foo6=,12,0,1689foo817foo5,85,6,"4456432+7357009=11813441,4324606+4573539=8898145",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2665,55,False,False,3149015,51428634,314foo901foo5+514foo286foo34=,12,0,828foo187foo39,85,5,"3031743+32401010=35432753,3092719+16655738=19748457",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2666,56,False,False,3132772,920969091,313foo277foo2+920foo969foo091=,12,0,1234foo246foo093,85,6,"5953003+672494683=678447686,2490680+797585886=800076566",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2667,57,False,False,15986434,1392246,159foo864foo34+139foo224foo6=,12,0,299foo088foo40,85,5,"68102662+2759250=70861912,62670221+1902364=64572585",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2668,58,False,False,48951570,94029536,489foo515foo70+940foo295foo36=,12,0,1429foo810foo06,85,6,"86000733+28775209=114775942,68587153+97069642=165656795",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2669,59,False,False,22063662,572653085,220foo636foo62+572foo653foo085=,12,0,792foo289foo147,85,5,"40307996+904895915=945203911,22158079+753873610=776031689",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2670,60,False,False,291062901,3723758,291foo062foo901+372foo375foo8=,12,0,663foo438foo909,85,5,"363369838+9684743=373054581,891439201+6316666=897755867",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2671,61,False,False,117221765,47622549,117foo221foo765+476foo225foo49=,12,0,593foo446foo814,85,5,"745914937+68646478=814561415,403927229+48566547=452493776",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2672,62,False,False,730626411,467731809,730foo626foo411+467foo731foo809=,12,0,1198foo358foo220,87,6,"740425681+128301898=868727579,539034477+738862082=1277896559",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2673,63,False,False,3714885,7521962,371foo488foo5+752foo196foo2=,12,0,1123foo684foo7,85,6,"9989207+8866215=18855422,9483317+7988465=17471782",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2674,64,False,False,9006484,53267652,900foo648foo4+532foo676foo52=,12,0,1433foo324foo56,85,6,"4246178+32113903=36360081,7307462+62763934=70071396",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2675,65,False,False,5222029,198699994,522foo202foo9+198foo699foo994=,12,0,720foo902foo3,85,5,"1908726+110219937=112128663,2186933+814693947=816880880",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2676,66,False,False,64833346,1716892,648foo333foo46+171foo689foo2=,12,0,819foo022foo48,85,5,"48805187+7722943=56528130,78110009+2978336=81088345",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2677,67,False,False,10226838,45688794,102foo268foo38+456foo887foo94=,12,0,559foo156foo32,85,5,"96066408+75627624=171694032,29335682+30969411=60305093",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2678,68,False,False,49922028,225780966,499foo220foo28+225foo780foo966=,12,0,724foo000foo994,85,5,"83919937+895169444=979089381,75416772+271727909=347144681",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2679,69,False,False,131742199,8562138,131foo742foo199+856foo213foo8=,12,0,987foo955foo007,85,5,"257729303+8057664=265786967,817391972+4522846=821914818",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2680,70,False,False,144889651,97098489,144foo889foo651+970foo984foo89=,12,0,1115foo874foo740,87,6,"233022882+73585782=306608664,942079301+57977966=1000057267",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2681,71,False,False,167544901,475350920,167foo544foo901+475foo350foo920=,12,0,642foo895foo821,87,5,"610753469+452438421=1063191890,177055915+721234626=898290541",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2682,72,False,False,9374668,6122542,937foo466foo8+612foo254foo2=,12,0,1549foo720foo10,85,6,"1972559+1514479=3487038,6343781+8458396=14802177",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2683,73,False,False,1973134,13007120,197foo313foo4+130foo071foo20=,12,0,327foo384foo24,85,5,"8554190+10705468=19259658,4376391+44151673=48528064",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2684,74,False,False,9360347,717451560,936foo034foo7+717foo451foo560=,12,0,653foo485foo567,85,5,"1757969+343255638=345013607,9587629+579521760=589109389",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2685,75,False,False,28505409,2617207,285foo054foo09+261foo720foo7=,12,0,546foo774foo16,85,5,"99977357+1739524=101716881,73736132+3502580=77238712",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2686,76,False,False,21598838,85133526,215foo988foo38+851foo335foo26=,12,0,1067foo323foo64,85,6,"87506600+36469416=123976016,84719677+57862242=142581919",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2687,77,False,False,83901777,962169873,839foo017foo77+962foo169foo873=,12,0,1801foo186foo950,85,6,"32610280+357822750=390433030,23514502+451192940=474707442",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2688,78,False,False,311491260,3425934,311foo491foo260+342foo593foo4=,12,0,653foo084foo664,85,5,"679321471+4772620=684094091,682905003+2346216=685251219",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
2689,79,False,False,986793495,54021090,986foo793foo495+540foo210foo90=,12,0,1527foo003foo585,85,6,"109071204+86283320=195354524,407407936+30145251=437553187",gpt-3.5-turbo-0301,You are a helpful assistant.,foo_l2r,foo_l2r,,0,0,2,0,1
