,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,repeat_problem_number_format,answer_number_format,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
7147,37,False,False,8677809,26959317,"8,677,809+26,959,317=",12,0,8677809+26959317=35637126,329,11,"4295505+63692582=67988087,3880958+26658639=30539597,6417426+30974601=37392027,6795584+38893722=45689306,7319262+87445159=94764421,1906096+17129617=19035713,3274833+24217238=27492071,9259782+20265492=29525274",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7148,38,False,False,9709796,498497748,"9,709,796+498,497,748=",12,0,9709796+498497748=508207544,329,11,"9889546+346257602=356147148,8862105+474037175=482899280,1883782+321295768=323179550,4408134+854335457=858743591,5170088+580820901=585990989,6204490+423356374=429560864,9979424+273284829=283264253,2632653+737068694=739701347",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7149,39,False,False,83954275,8324636,"83,954,275+8,324,636=",12,0,83954275+8324636=92278911,329,11,"97611890+5176975=102788865,13119038+9141121=22260159,89696805+4165861=93862666,24935375+4873938=29809313,78595833+4949614=83545447,58276266+7270493=65546759,27399127+2098516=29497643,66380852+2620507=69001359",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7150,40,False,False,84038950,59508035,"84,038,950+59,508,035=",12,0,84038950+59508035=143546985,329,11,"47582646+46818027=94400673,58125531+83831145=141956676,12099735+13204910=25304645,94247049+49833915=144080964,50954840+43899331=94854171,86428986+49037565=135466551,99152099+99919851=199071950,37191303+86242071=123433374",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7151,41,False,False,47706879,737397363,"47,706,879+737,397,363=",12,0,47706879+737397363=785104242,329,11,"49960721+692773758=742734479,11910709+211403119=223313828,10080664+930327986=940408650,20953391+639460056=660413447,12589516+213750693=226340209,57246658+188001613=245248271,65574097+225578515=291152612,77177070+903972113=981149183",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7152,42,False,False,975019769,8584821,"975,019,769+8,584,821=",12,0,975019769+8584821=983604590,329,11,"406258280+2053741=408312021,128824779+4830299=133655078,357895157+2682205=360577362,904506393+9729352=914235745,263068082+9330108=272398190,828928935+8278144=837207079,264460126+6465797=270925923,355621456+6668203=362289659",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7153,43,False,False,764100366,12205532,"764,100,366+12,205,532=",12,0,764100366+12205532=776305898,329,11,"593726564+18909835=612636399,562919547+68332979=631252526,788830399+51537648=840368047,482462210+48600006=531062216,640351954+34154555=674506509,154057823+70954676=225012499,114589784+22301483=136891267,771985610+10272425=782258035",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7154,44,False,False,325038684,314311216,"325,038,684+314,311,216=",12,0,325038684+314311216=639349900,333,11,"250150544+980356672=1230507216,372582441+519499522=892081963,421821165+665321531=1087142696,941673085+327442008=1269115093,451132889+542571883=993704772,730869266+441476884=1172346150,533626970+386036619=919663589,283209045+695907785=979116830",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7155,45,False,False,3626898,8897740,"3,626,898+8,897,740=",12,0,3626898+8897740=12564638,329,11,"6284258+5831883=12116141,9774644+9193608=18968252,9833973+6665374=16499347,3985006+4611972=8596978,1279598+6587590=7867188,6625182+6619468=13244650,5274705+3945877=9220582,4336732+3280633=7617365",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7156,46,False,False,3654384,90928948,"3,654,384+90,928,948=",12,0,3654384+90928948=94583332,329,11,"9688389+24136933=33825322,4380462+16893422=21273884,9447493+51027319=60474812,6771357+16986310=23757667,3775640+16135444=19911084,8665013+83038634=91703647,1038528+42233751=43272279,5331057+20824094=26155151",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7157,47,False,False,5215841,248222037,"5,215,841+248,222,037=",12,0,5215841+248222037=253437878,329,11,"6223182+459710629=465933811,9306677+666254631=675561308,5243360+742708319=747951679,8814134+861740433=870554567,4276503+149735518=154012021,5231562+697151797=702383359,7602029+376865715=384467744,9626461+649837759=659464220",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7158,48,False,False,83213051,3277055,"83,213,051+3,277,055=",12,0,83213051+3277055=86590106,329,11,"32801253+2166421=34967674,28850216+3144879=31995095,90041303+9102071=99143374,92011098+6157417=98168515,11363927+2516250=13880177,52376014+8437380=60813394,11218791+7942317=19161108,20872117+1399070=22271187",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7159,49,False,False,97302597,72197177,"97,302,597+72,197,177=",12,0,97302597+72197177=169317774,329,11,"96435897+31112674=127548571,69176225+57044052=126220277,91100503+57060457=148160960,46939046+30389376=77328422,10609098+10123317=20732415,56455963+79987445=136443408,10837186+60321486=71158672,26757107+84654767=111411874",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7160,50,False,False,43522959,626053173,"43,522,959+626,053,173=",12,0,43522959+626053173=669576132,330,11,"55053204+667304136=722357340,15960054+143201872=159161926,90285233+997427621=1087712854,34202491+442318145=476520636,95484415+669005123=764489538,99641890+506520740=606162630,23385770+307782013=331167783,41935038+121018035=162953073",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7161,51,False,False,810599385,6461223,"810,599,385+6,461,223=",12,0,810599385+6461223=816060608,329,11,"173583973+4423667=178007640,482396503+5182795=487579298,719310242+7760003=727070245,183993997+1890981=185884978,710219626+4140018=714359644,247168294+5109976=252278270,797494278+8002524=805496802,463693387+2307449=466000836",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7162,52,False,False,368321110,61308300,"368,321,110+61,308,300=",12,0,368321110+61308300=429629410,330,11,"384738506+42996942=427735448,645992381+36579030=682571411,783410474+29159623=812570097,541116867+83360260=624477127,223134064+47699268=270833332,925623091+95431310=1021054401,245719494+98512092=344231586,428447377+77303392=505750769",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7163,53,False,False,347634465,156805150,"347,634,465+156,805,150=",12,0,347634465+156805150=504439615,334,11,"959997800+326471959=1286469759,435348098+270640289=705988387,294911771+455785230=750697001,229733324+862338278=1092071602,802331781+295729647=1098061428,573333951+785096018=1358429969,429650486+850687590=1280338076,440557462+306918801=747476263",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7164,54,False,False,8980889,7917286,"8,980,889+7,917,286=",12,0,8980889+7917286=16838175,329,11,"4657764+7704933=12362697,7253435+4415056=11668491,4575519+3586826=8162345,7767730+5136336=12904066,6022110+2901757=8923867,8914318+4226593=13140911,5810870+4616520=10427390,3061462+8859695=11921157",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7165,55,False,False,3149015,51428634,"3,149,015+51,428,634=",12,0,3149015+51428634=54577649,329,11,"8163048+63801046=71964094,8968989+50651729=59620718,4404951+96432280=100837231,3523629+41225726=44749355,4921621+53152702=58074323,7681330+99579534=107260864,7845572+62832068=70677640,9819610+93461686=103281296",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7166,56,False,False,3132772,920969091,"3,132,772+920,969,091=",12,0,3132772+920969091=924101863,329,11,"7324034+276722468=284046502,7533251+818141344=825674595,7897075+587196907=595093982,4661331+320147561=324808892,8463030+837122928=845585958,7633018+867869458=875502476,7123520+789659026=796782546,2850836+389230629=392081465",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7167,57,False,False,15986434,1392246,"15,986,434+1,392,246=",12,0,15986434+1392246=17378680,329,11,"43273595+8718973=51992568,58183630+8777189=66960819,58778808+1448824=60227632,13301703+3157900=16459603,80332429+7759650=88092079,64382611+5007512=69390123,24661353+7658867=32320220,81570535+1840270=83410805",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7168,58,False,False,48951570,94029536,"48,951,570+94,029,536=",12,0,48951570+94029536=142981106,329,11,"12652270+23134735=35787005,75876706+72873517=148750223,10706333+71960512=82666845,58111931+89945432=148057363,40295155+94657978=134953133,97768730+18602177=116370907,13996873+36366687=50363560,37544535+98607950=136152485",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
7169,59,False,False,22063662,572653085,"22,063,662+572,653,085=",12,0,22063662+572653085=594716747,329,11,"81022812+709428250=790451062,41728775+132105943=173834718,61226303+335045261=396271564,29013852+503413667=532427519,30172407+528251663=558424070,35928404+806738294=842666698,68832615+217423660=286256275,12648417+108142569=120790986",gpt-3.5-turbo-0301,"You are MathGPT, an expert at solving math problems. When given a math problem, you respond only by repeating the problem statement and appending the answer. You do not say any other words.",comma_r2l,nosep,nosep,0,0,8,0,1
