,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
996,6,False,False,201260781,7489051,"201,260,781+7,489,051=",12,0,208 749 832,247,5,"219834111+8386054=228220165,787773550+6755319=794528869,497718189+4608091=502326280,561103059+4669143=565772202,814602265+5067805=819670070,918713430+2219769=920933199,419561869+1211317=420773186,531195083+5812228=537007311",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
997,7,False,False,580528087,15255626,"580,528,087+15,255,626=",12,0,595 783 713,247,5,"316467507+20557824=337025331,301742075+40038024=341780099,300811271+66442994=367254265,440249440+77723135=517972575,776529872+38254523=814784395,139112211+20571963=159684174,152380941+38043288=190424229,381419805+43442360=424862165",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
998,8,False,False,391577960,272373856,"391,577,960+272,373,856=",12,0,663 951 816,257,5,"149608985+140652298=290261283,737787398+106504256=844291654,592630659+108854898=701485557,266200278+909153333=1175353611,604401799+628431955=1232833754,904698549+975833607=1880532156,265722132+768084350=1033806482,788491822+869711778=1658203600",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
999,9,False,False,5807401,2374360,"5,807,401+2,374,360=",12,0,8 181 761,247,5,"6644240+7925381=14569621,8872033+6217273=15089306,7493309+9805236=17298545,1627640+8037022=9664662,7945970+9075729=17021699,4253469+3738386=7991855,2034949+6745960=8780909,2183055+7941076=10124131",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1000,10,False,False,3735601,78222315,"3,735,601+78,222,315=",12,0,81 957 916,247,5,"8786830+61722330=70509160,8386309+69468238=77854547,6564336+61258496=67822832,3617880+24340612=27958492,2682215+90303967=92986182,5714645+39525808=45240453,6830345+66473572=73303917,6547859+23840669=30388528",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1001,11,False,False,6612747,566641845,"6,612,747+566,641,845=",12,0,573 254 592,247,5,"6376585+949309476=955686061,1580299+272613614=274193913,3939266+966504252=970443518,7649146+970337803=977986949,4115722+412249635=416365357,6950188+269904082=276854270,1957345+224131383=226088728,2513449+246288503=248801952",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1002,12,False,False,42267863,8567869,"42,267,863+8,567,869=",12,0,50 835 732,247,5,"96762806+1119205=97882011,75139937+1076316=76216253,87616735+4677707=92294442,40598742+7642429=48241171,54142110+8510103=62652213,96459644+9130755=105590399,40303734+6863739=47167473,75234728+4077043=79311771",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1003,13,False,False,47695019,29774166,"47,695,019+29,774,166=",12,0,77 469 185,247,5,"22145111+11385031=33530142,53811389+86406773=140218162,44227364+88934567=133161931,47357877+56421354=103779231,70469241+30904577=101373818,94087000+95440152=189527152,81506820+57054695=138561515,10353972+61404736=71758708",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1004,14,False,False,18614706,518722247,"18,614,706+518,722,247=",12,0,537 336 953,251,5,"59088744+724354993=783443737,65307206+984616001=1049923207,71318153+264779364=336097517,89220244+182196375=271416619,58900352+964581206=1023481558,23245608+701663042=724908650,65958628+327312022=393270650,81087815+607080914=688168729",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1005,15,False,False,306492243,5719768,"306,492,243+5,719,768=",12,0,312 212 011,247,5,"551538110+2501319=554039429,729730850+3760193=733491043,719764643+9178526=728943169,750294181+9505878=759800059,604962625+5846159=610808784,186863052+7453164=194316216,828234837+2836430=831071267,947867974+5201504=953069478",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1006,16,False,False,808630085,27532599,"808,630,085+27,532,599=",12,0,836 162 684,249,5,"235192456+42566771=277759227,347590361+66163616=413753977,903544837+20609426=924154263,957109023+74772779=1031881802,562914712+60855874=623770586,539398378+77731007=617129385,133560758+16348497=149909255,892349040+37375347=929724387",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1007,17,False,False,430298470,694067915,"430,298,470+694,067,915=",12,0,1 124 366 385,257,7,"824949374+347076675=1172026049,313950886+525093146=839044032,648741007+913694333=1562435340,643663826+305207682=948871508,822478693+994920963=1817399656,691750374+918182430=1609932804,470933704+867216866=1338150570,474682264+275066585=749748849",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1008,18,False,False,7169254,6322530,"7,169,254+6,322,530=",12,0,13 491 784,247,5,"4144878+6844930=10989808,2249746+8825456=11075202,7455403+7165138=14620541,2663927+4069352=6733279,5891069+5261060=11152129,3805629+3591134=7396763,8789898+5604754=14394652,2615365+2333969=4949334",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1009,19,False,False,8572387,76470457,"8,572,387+76,470,457=",12,0,85 042 844,247,5,"9170120+13683513=22853633,1589570+53399526=54989096,6071010+24876489=30947499,9490086+25081326=34571412,6455873+18623674=25079547,1768542+73759445=75527987,7945867+83319426=91265293,3902774+43867899=47770673",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1010,20,False,False,4304231,377004109,"4,304,231+377,004,109=",12,0,381 308 340,247,5,"3318617+778542396=781861013,6782504+653242039=660024543,7437215+695029567=702466782,6849768+615085982=621935750,4036945+166536034=170572979,4806371+563377888=568184259,1532420+551835560=553367980,4513634+723224180=727737814",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1011,21,False,False,92387097,3019679,"92,387,097+3,019,679=",12,0,95 406 776,247,5,"70789476+4484236=75273712,83209270+8393137=91602407,14017127+1912828=15929955,17163418+4521685=21685103,81326723+9586057=90912780,91527055+6198162=97725217,63415213+9106336=72521549,20753810+2240987=22994797",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1012,22,False,False,35295736,81720003,"35,295,736+81,720,003=",12,0,117 015 739,247,5,"64641987+96317442=160959429,14583700+49050093=63633793,92425848+56070923=148496771,82750402+20818591=103568993,58179006+11719632=69898638,42658722+79616290=122275012,10899050+17385783=28284833,97083852+21685559=118769411",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1013,23,False,False,31569348,923325852,"31,569,348+923,325,852=",12,0,954 895 200,249,5,"54285510+265243276=319528786,45805180+845371646=891176826,50799324+807724692=858524016,99436969+923640677=1023077646,94094631+379590123=473684754,24908961+570079098=594988059,97827060+257179736=355006796,40175573+142020360=182195933",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1014,24,False,False,851153427,4266518,"851,153,427+4,266,518=",12,0,855 419 945,247,5,"832943882+2407684=835351566,269908102+6666562=276574664,504276920+8217719=512494639,189817156+6426448=196243604,892517525+7578096=900095621,249679742+9477799=259157541,946780784+7431032=954211816,498438832+1003534=499442366",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1015,25,False,False,910436316,79313778,"910,436,316+79,313,778=",12,0,989 750 094,249,5,"267609430+91195575=358805005,126193162+24043987=150237149,618178841+27373941=645552782,504081674+22064610=526146284,959292505+89852659=1049145164,655612207+77424689=733036896,663504235+29007776=692512011,572933765+37320837=610254602",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1016,26,False,False,439288219,390148286,"439,288,219+390,148,286=",12,0,829 436 505,261,5,"850891682+818775493=1669667175,871679549+552525610=1424205159,577444593+672422833=1249867426,998505542+206233059=1204738601,743318203+681735609=1425053812,590821710+661014995=1251836705,207982634+353411457=561394091,763356681+985723128=1749079809",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1017,27,False,False,7859788,7979386,"7,859,788+7,979,386=",12,0,15 839 174,247,5,"4948832+5028977=9977809,6833555+8463743=15297298,8880922+8300099=17181021,4195263+9674667=13869930,7508270+2841301=10349571,9978662+4852835=14831497,9811306+9957143=19768449,5053972+1535152=6589124",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1018,28,False,False,5746685,74617405,"5,746,685+74,617,405=",12,0,80 364 090,247,5,"5824878+45921907=51746785,4868265+29380011=34248276,3535518+74744646=78280164,5106226+98301593=103407819,6484037+99751155=106235192,3510431+57973547=61483978,2926166+70093756=73019922,4876949+31364543=36241492",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1019,29,False,False,1227763,881768096,"1,227,763+881,768,096=",12,0,882 995 859,247,5,"2927602+849491601=852419203,7736384+878770775=886507159,8407389+323401954=331809343,7903957+111816995=119720952,5959928+351849124=357809052,2366439+367544656=369911095,1152097+176609908=177762005,5913057+879619947=885533004",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1020,30,False,False,28696832,1516385,"28,696,832+1,516,385=",12,0,30 213 217,247,5,"65979207+7373298=73352505,66173362+9393728=75567090,94590612+5748114=100338726,65075761+1502778=66578539,65763336+2636618=68399954,47841242+6440375=54281617,49613125+8883959=58497084,88247750+2086620=90334370",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1021,31,False,False,86669258,60294542,"86,669,258+60,294,542=",12,0,146 963 800,247,5,"39815456+81051252=120866708,90673119+43208526=133881645,40223616+76946418=117170034,51094837+82559296=133654133,65556381+88048832=153605213,41246727+22714120=63960847,62569653+76246541=138816194,55471114+53217247=108688361",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1022,32,False,False,26269523,860417848,"26,269,523+860,417,848=",12,0,886 687 371,247,5,"61605669+168904673=230510342,20555089+425668771=446223860,58527414+636733370=695260784,14576458+318562465=333138923,25479857+926352855=951832712,10529794+793928642=804458436,15887069+202986084=218873153,50896535+308701825=359598360",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1023,33,False,False,288317111,6719702,"288,317,111+6,719,702=",12,0,295 036 813,247,5,"686863889+9673253=696537142,201739801+3162626=204902427,142876209+1230310=144106519,956054076+2856181=958910257,336639035+9167194=345806229,596495635+3170554=599666189,400145611+9277210=409422821,637958580+8022852=645981432",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1024,34,False,False,375974393,17570295,"375,974,393+17,570,295=",12,0,393 544 688,249,5,"430913312+38332628=469245940,871062598+76153616=947216214,418326452+15077784=433404236,990683476+59264218=1049947694,377338626+72345689=449684315,152773113+25686526=178459639,403529612+63860965=467390577,801975769+30936188=832911957",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1025,35,False,False,702855193,392159457,"702,855,193+392,159,457=",12,0,1 094 014 650,257,7,"314815507+847724851=1162540358,433126256+298575709=731701965,189692010+813315573=1003007583,321092015+254289604=575381619,703652689+690931793=1394584482,499100563+310026232=809126795,741855201+335770951=1077626152,764517999+246891935=1011409934",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1026,36,False,False,8293063,5579292,"8,293,063+5,579,292=",12,0,13 872 355,247,5,"7818879+3026411=10845290,2841604+8962029=11803633,8997190+3033413=12030603,3295630+8621558=11917188,9548138+5658672=15206810,2272712+1413118=3685830,4200219+1181967=5382186,9608561+9867773=19476334",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1027,37,False,False,8677809,26959317,"8,677,809+26,959,317=",12,0,35 637 126,247,5,"4295505+63692582=67988087,3880958+26658639=30539597,6417426+30974601=37392027,6795584+38893722=45689306,7319262+87445159=94764421,1906096+17129617=19035713,3274833+24217238=27492071,9259782+20265492=29525274",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1028,38,False,False,9709796,498497748,"9,709,796+498,497,748=",12,0,508 207 544,247,5,"9889546+346257602=356147148,8862105+474037175=482899280,1883782+321295768=323179550,4408134+854335457=858743591,5170088+580820901=585990989,6204490+423356374=429560864,9979424+273284829=283264253,2632653+737068694=739701347",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1029,39,False,False,83954275,8324636,"83,954,275+8,324,636=",12,0,92 278 911,247,5,"97611890+5176975=102788865,13119038+9141121=22260159,89696805+4165861=93862666,24935375+4873938=29809313,78595833+4949614=83545447,58276266+7270493=65546759,27399127+2098516=29497643,66380852+2620507=69001359",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1030,40,False,False,84038950,59508035,"84,038,950+59,508,035=",12,0,143 546 985,247,5,"47582646+46818027=94400673,58125531+83831145=141956676,12099735+13204910=25304645,94247049+49833915=144080964,50954840+43899331=94854171,86428986+49037565=135466551,99152099+99919851=199071950,37191303+86242071=123433374",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1031,41,False,False,47706879,737397363,"47,706,879+737,397,363=",12,0,785 104 242,247,5,"49960721+692773758=742734479,11910709+211403119=223313828,10080664+930327986=940408650,20953391+639460056=660413447,12589516+213750693=226340209,57246658+188001613=245248271,65574097+225578515=291152612,77177070+903972113=981149183",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1032,42,False,False,975019769,8584821,"975,019,769+8,584,821=",12,0,983 604 590,247,5,"406258280+2053741=408312021,128824779+4830299=133655078,357895157+2682205=360577362,904506393+9729352=914235745,263068082+9330108=272398190,828928935+8278144=837207079,264460126+6465797=270925923,355621456+6668203=362289659",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1033,43,False,False,764100366,12205532,"764,100,366+12,205,532=",12,0,776 305 898,247,5,"593726564+18909835=612636399,562919547+68332979=631252526,788830399+51537648=840368047,482462210+48600006=531062216,640351954+34154555=674506509,154057823+70954676=225012499,114589784+22301483=136891267,771985610+10272425=782258035",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1034,44,False,False,325038684,314311216,"325,038,684+314,311,216=",12,0,639 349 900,255,5,"250150544+980356672=1230507216,372582441+519499522=892081963,421821165+665321531=1087142696,941673085+327442008=1269115093,451132889+542571883=993704772,730869266+441476884=1172346150,533626970+386036619=919663589,283209045+695907785=979116830",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1035,45,False,False,3626898,8897740,"3,626,898+8,897,740=",12,0,12 524 638,247,5,"6284258+5831883=12116141,9774644+9193608=18968252,9833973+6665374=16499347,3985006+4611972=8596978,1279598+6587590=7867188,6625182+6619468=13244650,5274705+3945877=9220582,4336732+3280633=7617365",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1036,46,False,False,3654384,90928948,"3,654,384+90,928,948=",12,0,94 583 332,247,5,"9688389+24136933=33825322,4380462+16893422=21273884,9447493+51027319=60474812,6771357+16986310=23757667,3775640+16135444=19911084,8665013+83038634=91703647,1038528+42233751=43272279,5331057+20824094=26155151",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1037,47,False,False,5215841,248222037,"5,215,841+248,222,037=",12,0,253 437 878,247,5,"6223182+459710629=465933811,9306677+666254631=675561308,5243360+742708319=747951679,8814134+861740433=870554567,4276503+149735518=154012021,5231562+697151797=702383359,7602029+376865715=384467744,9626461+649837759=659464220",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1038,48,False,False,83213051,3277055,"83,213,051+3,277,055=",12,0,86 490 106,247,5,"32801253+2166421=34967674,28850216+3144879=31995095,90041303+9102071=99143374,92011098+6157417=98168515,11363927+2516250=13880177,52376014+8437380=60813394,11218791+7942317=19161108,20872117+1399070=22271187",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1039,49,False,False,97302597,72197177,"97,302,597+72,197,177=",12,0,169 499 774,247,5,"96435897+31112674=127548571,69176225+57044052=126220277,91100503+57060457=148160960,46939046+30389376=77328422,10609098+10123317=20732415,56455963+79987445=136443408,10837186+60321486=71158672,26757107+84654767=111411874",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1040,50,False,False,43522959,626053173,"43,522,959+626,053,173=",12,0,669 576 132,249,5,"55053204+667304136=722357340,15960054+143201872=159161926,90285233+997427621=1087712854,34202491+442318145=476520636,95484415+669005123=764489538,99641890+506520740=606162630,23385770+307782013=331167783,41935038+121018035=162953073",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1041,51,False,False,810599385,6461223,"810,599,385+6,461,223=",12,0,817 060 608,247,5,"173583973+4423667=178007640,482396503+5182795=487579298,719310242+7760003=727070245,183993997+1890981=185884978,710219626+4140018=714359644,247168294+5109976=252278270,797494278+8002524=805496802,463693387+2307449=466000836",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1042,52,False,False,368321110,61308300,"368,321,110+61,308,300=",12,0,429 629 410,249,5,"384738506+42996942=427735448,645992381+36579030=682571411,783410474+29159623=812570097,541116867+83360260=624477127,223134064+47699268=270833332,925623091+95431310=1021054401,245719494+98512092=344231586,428447377+77303392=505750769",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
1043,53,False,False,347634465,156805150,"347,634,465+156,805,150=",12,0,504 439 615,257,5,"959997800+326471959=1286469759,435348098+270640289=705988387,294911771+455785230=750697001,229733324+862338278=1092071602,802331781+295729647=1098061428,573333951+785096018=1358429969,429650486+850687590=1280338076,440557462+306918801=747476263",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,space_r2l,,0,0,8,0,1
